world_x,world_y,plane,scene_x,scene_y,render_level,underlay_id,overlay_id,texture_ids,tile_type,shape,rotation,paint_rgb,paint_sw_hsl,paint_se_hsl,paint_ne_hsl,paint_nw_hsl,model_underlay_color,model_overlay_color,model_triangle_hsl,average_rgb,observation_count,source_exports
3204,3200,0,20,40,0,48,-1,,PAINT,-1,-1,5465871,14093,14093,14089,14092,,,,#53670F,1,chunk-3200-3200-20260828-095443
3204,3200,1,20,40,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3204,3201,0,20,41,0,48,-1,,PAINT,-1,-1,6575407,7567,7563,7573,7569,,,,#64552F,1,chunk-3200-3200-20260828-095443
3204,3201,1,20,41,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3204,3202,0,20,42,0,48,-1,,PAINT,-1,-1,5924623,13070,13073,13082,13081,,,,#5A670F,1,chunk-3200-3200-20260828-095443
3204,3203,0,20,43,0,47,-1,,PAINT,-1,-1,6383375,12057,12058,12059,12063,,,,#61670F,1,chunk-3200-3200-20260828-095443
3204,3204,0,20,44,0,47,-1,,PAINT,-1,-1,6383375,12063,12059,12058,12062,,,,#61670F,1,chunk-3200-3200-20260828-095443
3204,3205,0,20,45,0,47,-1,,PAINT,-1,-1,6383375,12062,12058,12054,12055,,,,#61670F,1,chunk-3200-3200-20260828-095443
3204,3206,0,20,46,0,47,-1,,PAINT,-1,-1,6776335,11031,11030,11017,11019,,,,#67660F,1,chunk-3200-3200-20260828-095443
3204,3206,1,20,46,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3204,3206,2,20,46,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3204,3207,0,20,47,0,95,-1,,PAINT,-1,-1,5458763,14,11,12,11,,,,#534B4B,1,chunk-3200-3200-20260828-095443
3204,3207,1,20,47,1,-1,-1,,MODEL,10,3,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|11/12/14|12/12/14|12/11/14,,1,chunk-3200-3200-20260828-095443
3204,3207,2,20,47,2,-1,-1,,MODEL,10,3,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|12/13/14|13/13/14|13/12/14,,1,chunk-3200-3200-20260828-095443
3204,3208,0,20,40,0,95,-1,,PAINT,-1,-1,5458763,11,12,13,13,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3204,3208,1,20,40,1,-1,-1,,MODEL,10,0,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|11/12/13|12/13/13|13/13/13,,1,chunk-3200-3208-20260828-102210
3204,3208,2,20,40,2,-1,-1,,MODEL,10,0,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|12/13/14|13/14/14|14/15/14,,1,chunk-3200-3208-20260828-102210
3204,3209,0,20,41,0,95,-1,,MODEL,2,3,,,,,,6383375,5458763,12041/12047/12042|13/12/13,,1,chunk-3200-3208-20260828-102210
3204,3209,1,20,41,1,-1,-1,,MODEL,2,3,,,,,,0,5458763,12345678/12345678/12345678|13/14/13,,1,chunk-3200-3208-20260828-102210
3204,3209,2,20,41,2,-1,-1,,MODEL,2,3,,,,,,0,5458763,12345678/12345678/12345678|15/15/14,,1,chunk-3200-3208-20260828-102210
3204,3210,0,20,42,0,95,-1,,PAINT,-1,-1,6383375,12047,12041,12041,12054,,,,#61670F,1,chunk-3200-3208-20260828-102210
3204,3210,1,20,42,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3210,2,20,42,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3211,0,20,43,0,95,-1,,PAINT,-1,-1,6383375,12054,12041,12040,12054,,,,#61670F,1,chunk-3200-3208-20260828-102210
3204,3211,1,20,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3211,2,20,43,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3212,0,20,44,0,95,-1,,PAINT,-1,-1,6383375,12054,12040,12040,12052,,,,#61670F,1,chunk-3200-3208-20260828-102210
3204,3212,1,20,44,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3212,2,20,44,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3213,0,20,45,0,95,-1,,PAINT,-1,-1,6383375,12052,12040,12040,12052,,,,#61670F,1,chunk-3200-3208-20260828-102210
3204,3213,1,20,45,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3213,2,20,45,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3214,0,20,46,0,95,-1,,PAINT,-1,-1,5458763,25,10,8,22,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3204,3214,1,20,46,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3214,2,20,46,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3215,0,20,47,0,95,-1,,PAINT,-1,-1,5924623,13073,13062,13064,13076,,,,#5A670F,1,chunk-3200-3208-20260828-102210
3204,3215,1,20,47,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3215,2,20,47,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3204,3216,0,20,56,0,95,-1,,PAINT,-1,-1,5924623,13076,13064,13065,13084,,,,#5A670F,1,chunk-3200-3216-20260828-095435
3204,3216,1,20,56,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3216,2,20,56,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3217,0,20,57,0,95,-1,,PAINT,-1,-1,5465871,14108,14089,14088,14109,,,,#53670F,1,chunk-3200-3216-20260828-095435
3204,3217,1,20,57,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3217,2,20,57,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3218,0,20,58,0,95,-1,,PAINT,-1,-1,5465871,14109,14088,14089,14109,,,,#53670F,1,chunk-3200-3216-20260828-095435
3204,3218,1,20,58,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3218,2,20,58,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3219,0,20,59,0,95,-1,,PAINT,-1,-1,5465871,14109,14089,14089,14109,,,,#53670F,1,chunk-3200-3216-20260828-095435
3204,3219,1,20,59,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3219,2,20,59,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3220,0,20,60,0,95,-1,,PAINT,-1,-1,5924623,13085,13065,13065,13083,,,,#5A670F,1,chunk-3200-3216-20260828-095435
3204,3220,1,20,60,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3220,2,20,60,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3221,0,20,61,0,95,-1,,PAINT,-1,-1,5924623,13083,13065,13065,13082,,,,#5A670F,1,chunk-3200-3216-20260828-095435
3204,3221,1,20,61,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3221,2,20,61,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3222,0,20,62,0,53,-1,,PAINT,-1,-1,5924623,13082,13065,13065,13080,,,,#5A670F,1,chunk-3200-3216-20260828-095435
3204,3222,1,20,62,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3222,2,20,62,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3223,0,20,63,0,53,6,,PAINT,-1,-1,5924623,13080,13065,13065,13078,,,,#5A670F,1,chunk-3200-3216-20260828-095435
3204,3223,1,20,63,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3223,2,20,63,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3216-20260828-095435
3204,3224,0,20,56,0,53,6,,PAINT,-1,-1,5924623,13078,13065,13065,13078,,,,#5A670F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3224,1,20,56,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3224,2,20,56,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3225,0,20,57,0,53,6,,PAINT,-1,-1,6383375,12054,12041,12041,12054,,,,#61670F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3225,1,20,57,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3225,2,20,57,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3226,0,20,58,0,53,-1,,PAINT,-1,-1,6383375,12054,12041,12040,12054,,,,#61670F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3226,1,20,58,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3226,2,20,58,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3227,0,20,59,0,47,-1,,PAINT,-1,-1,6383375,12054,12040,12041,12049,,,,#61670F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3227,1,20,59,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3227,2,20,59,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3228,0,20,60,0,47,-1,,MODEL,2,2,,,,,,6383375,5458763,12044/12049/12041|12/15/11,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3228,1,20,60,1,-1,-1,,MODEL,2,2,,,,,,0,5458763,12345678/12345678/12345678|12/15/13,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3228,2,20,60,2,-1,-1,,MODEL,2,2,,,,,,0,5458763,12345678/12345678/12345678|14/15/14,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3229,0,20,61,0,53,-1,,PAINT,-1,-1,5458763,15,12,13,11,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3229,1,20,61,1,-1,-1,,MODEL,10,3,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|12/13/15|13/13/15|13/11/15,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3229,2,20,61,2,-1,-1,,MODEL,10,3,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|14/14/15|14/13/15|13/12/15,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3230,0,20,62,0,53,-1,,PAINT,-1,-1,5458763,11,13,10,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3230,1,20,62,1,-1,-1,,MODEL,10,0,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|11/11/12|11/11/12|11/10/12,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3230,2,20,62,2,-1,-1,,MODEL,10,0,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|12/12/12|12/11/12|11/11/12,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3231,0,20,63,0,53,6,,PAINT,-1,-1,6776335,11017,11016,11022,11022,,,,#67660F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3231,1,20,63,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3204,3231,2,20,63,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3200,0,21,40,0,48,-1,,PAINT,-1,-1,5465871,14093,14094,14089,14089,,,,#53670F,1,chunk-3200-3200-20260828-095443
3205,3201,0,21,41,0,48,-1,,PAINT,-1,-1,6575407,7563,7563,7574,7573,,,,#64552F,1,chunk-3200-3200-20260828-095443
3205,3201,1,21,41,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3205,3202,0,21,42,0,48,-1,,PAINT,-1,-1,5924623,13073,13074,13079,13082,,,,#5A670F,1,chunk-3200-3200-20260828-095443
3205,3203,0,21,43,0,47,-1,,PAINT,-1,-1,6383375,12058,12055,12055,12059,,,,#61670F,1,chunk-3200-3200-20260828-095443
3205,3204,0,21,44,0,47,-1,,PAINT,-1,-1,6383375,12059,12055,12056,12058,,,,#61670F,1,chunk-3200-3200-20260828-095443
3205,3205,0,21,45,0,47,-1,,PAINT,-1,-1,6383375,12058,12056,12056,12054,,,,#61670F,1,chunk-3200-3200-20260828-095443
3205,3206,0,21,46,0,95,-1,,PAINT,-1,-1,6383375,12054,12056,12042,12041,,,,#61670F,1,chunk-3200-3200-20260828-095443
3205,3206,1,21,46,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3205,3206,2,21,46,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3205,3207,0,21,47,0,95,-1,,PAINT,-1,-1,5458763,11,13,13,12,,,,#534B4B,1,chunk-3200-3200-20260828-095443
3205,3207,1,21,47,1,-1,-1,,MODEL,10,2,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|13/13/13|13/12/13|12/11/13,,1,chunk-3200-3200-20260828-095443
3205,3207,2,21,47,2,-1,-1,,MODEL,10,2,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|15/14/14|14/13/14|13/12/14,,1,chunk-3200-3200-20260828-095443
3205,3208,0,21,40,0,95,-1,,PAINT,-1,-1,5458763,12,13,15,13,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3208,1,21,40,1,-1,-1,,PAINT,-1,-1,5458763,12,13,17,13,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3208,2,21,40,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3208-20260828-102210
3205,3209,0,21,41,0,95,-1,,PAINT,-1,-1,5458763,13,15,12,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3209,1,21,41,1,-1,-1,,PAINT,-1,-1,5458763,13,17,20,14,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3209,2,21,41,2,-1,-1,,PAINT,-1,-1,5458763,15,19,20,15,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3210,0,21,42,0,95,-1,,PAINT,-1,-1,5458763,12,12,15,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3210,1,21,42,1,-1,-1,,PAINT,-1,-1,5458763,14,20,22,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3210,2,21,42,2,-1,-1,,PAINT,-1,-1,5458763,15,20,22,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3211,0,21,43,0,95,-1,,PAINT,-1,-1,5458763,12,15,11,10,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3211,1,21,43,1,-1,-1,,PAINT,-1,-1,5458763,12,22,20,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3211,2,21,43,2,-1,-1,,PAINT,-1,-1,5458763,12,22,22,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3212,0,21,44,0,95,-1,,PAINT,-1,-1,5458763,10,11,15,10,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3212,1,21,44,1,-1,-1,,PAINT,-1,-1,5458763,12,20,19,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3212,2,21,44,2,-1,-1,,PAINT,-1,-1,5458763,12,22,22,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3213,0,21,45,0,95,-1,,PAINT,-1,-1,5458763,10,15,17,10,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3213,1,21,45,1,-1,-1,,PAINT,-1,-1,5458763,12,19,16,11,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3213,2,21,45,2,-1,-1,,PAINT,-1,-1,5458763,12,22,22,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3214,0,21,46,0,95,-1,,PAINT,-1,-1,5458763,10,17,15,8,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3214,1,21,46,1,-1,-1,,PAINT,-1,-1,5458763,11,16,14,11,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3214,2,21,46,2,-1,-1,,PAINT,-1,-1,5458763,12,22,20,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3215,0,21,47,0,95,-1,,PAINT,-1,-1,5458763,8,15,14,11,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3215,1,21,47,1,-1,-1,,PAINT,-1,-1,5458763,11,14,15,11,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3215,2,21,47,2,-1,-1,,PAINT,-1,-1,5458763,12,20,20,12,,,,#534B4B,1,chunk-3200-3208-20260828-102210
3205,3216,0,21,56,0,95,-1,,PAINT,-1,-1,5458763,11,14,13,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3216,1,21,56,1,-1,-1,,PAINT,-1,-1,5458763,11,15,18,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3216,2,21,56,2,-1,-1,,PAINT,-1,-1,5458763,12,20,20,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3217,0,21,57,0,95,-1,,PAINT,-1,-1,5458763,11,13,10,10,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3217,1,21,57,1,-1,-1,,PAINT,-1,-1,5458763,12,18,15,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3217,2,21,57,2,-1,-1,,PAINT,-1,-1,5458763,12,20,16,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3218,0,21,58,0,95,-1,,PAINT,-1,-1,5458763,10,10,16,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3218,1,21,58,1,-1,-1,,PAINT,-1,-1,5458763,11,15,14,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3218,2,21,58,2,-1,-1,,PAINT,-1,-1,5458763,12,16,17,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3219,0,21,59,0,95,-1,,PAINT,-1,-1,5458763,12,16,20,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3219,1,21,59,1,-1,-1,,PAINT,-1,-1,5458763,11,14,15,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3219,2,21,59,2,-1,-1,,PAINT,-1,-1,5458763,12,17,19,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3220,0,21,60,0,95,-1,,PAINT,-1,-1,5458763,12,20,19,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3220,1,21,60,1,-1,-1,,PAINT,-1,-1,5458763,11,15,18,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3220,2,21,60,2,-1,-1,,PAINT,-1,-1,5458763,12,19,20,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3221,0,21,61,0,95,-1,,PAINT,-1,-1,5458763,12,19,19,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3221,1,21,61,1,-1,-1,,PAINT,-1,-1,5458763,12,18,16,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3221,2,21,61,2,-1,-1,,PAINT,-1,-1,5458763,12,20,16,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3222,0,21,62,0,95,6,,PAINT,-1,-1,5458763,12,19,19,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3222,1,21,62,1,-1,-1,,PAINT,-1,-1,5458763,11,16,14,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3222,2,21,62,2,-1,-1,,PAINT,-1,-1,5458763,12,16,15,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3223,0,21,63,0,53,6,,PAINT,-1,-1,5458763,12,19,19,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3223,1,21,63,1,-1,-1,,PAINT,-1,-1,5458763,11,14,15,11,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3223,2,21,63,2,-1,-1,,PAINT,-1,-1,5458763,12,15,20,12,,,,#534B4B,1,chunk-3200-3216-20260828-095435
3205,3224,0,21,56,0,53,6,,PAINT,-1,-1,5458763,12,19,20,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3224,1,21,56,1,-1,-1,,PAINT,-1,-1,5458763,11,15,18,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3224,2,21,56,2,-1,-1,,PAINT,-1,-1,5458763,12,20,22,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3225,0,21,57,0,53,6,,PAINT,-1,-1,5458763,12,20,18,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3225,1,21,57,1,-1,-1,,PAINT,-1,-1,5458763,12,18,20,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3225,2,21,57,2,-1,-1,,PAINT,-1,-1,5458763,12,22,22,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3226,0,21,58,0,53,6,,PAINT,-1,-1,5458763,12,18,10,10,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3226,1,21,58,1,-1,-1,,PAINT,-1,-1,5458763,12,20,21,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3226,2,21,58,2,-1,-1,,PAINT,-1,-1,5458763,12,22,22,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3227,0,21,59,0,53,-1,,PAINT,-1,-1,5458763,10,10,10,11,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3227,1,21,59,1,-1,-1,,PAINT,-1,-1,5458763,12,21,21,13,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3227,2,21,59,2,-1,-1,,PAINT,-1,-1,5458763,12,22,21,14,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3228,0,21,60,0,47,-1,,PAINT,-1,-1,5458763,11,10,15,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3228,1,21,60,1,-1,-1,,PAINT,-1,-1,5458763,13,21,18,12,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3228,2,21,60,2,-1,-1,,PAINT,-1,-1,5458763,14,21,20,14,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3229,0,21,61,0,53,-1,,PAINT,-1,-1,5458763,12,15,13,13,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3229,1,21,61,1,-1,-1,,PAINT,-1,-1,5458763,12,18,13,13,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3229,2,21,61,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3230,0,21,62,0,53,-1,,PAINT,-1,-1,5458763,13,13,12,10,,,,#534B4B,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3230,1,21,62,1,-1,-1,,MODEL,10,1,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|10/11/12|11/12/12|12/13/12,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3230,2,21,62,2,-1,-1,,MODEL,10,1,,,,,,0,5458763,12345678/12345678/12345678|12345678/12345678/12345678|12345678/12345678/12345678|11/12/13|12/14/13|14/15/13,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3231,0,21,63,0,53,6,,PAINT,-1,-1,6776335,11016,11017,11021,11022,,,,#67660F,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3231,1,21,63,1,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3205,3231,2,21,63,2,-1,-1,,NONE,-1,-1,,,,,,,,,,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
3206,3200,0,22,40,0,48,-1,,PAINT,-1,-1,5465871,14094,14094,14089,14089,,,,#53670F,1,chunk-3200-3200-20260828-095443
3206,3201,0,22,41,0,48,-1,,PAINT,-1,-1,6575407,7563,7564,7575,7574,,,,#64552F,1,chunk-3200-3200-20260828-095443
3206,3201,1,22,41,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3206,3202,0,22,42,0,48,-1,,PAINT,-1,-1,5726991,13074,13074,13078,13078,,,,#57630F,1,chunk-3200-3200-20260828-095443
3206,3203,0,22,43,0,47,-1,,PAINT,-1,-1,5924623,13079,13079,13078,13079,,,,#5A670F,1,chunk-3200-3200-20260828-095443
3206,3204,0,22,44,0,47,-1,,PAINT,-1,-1,6383375,12055,12054,12058,12056,,,,#61670F,1,chunk-3200-3200-20260828-095443
3206,3205,0,22,45,0,47,-1,,PAINT,-1,-1,6383375,12056,12058,12055,12056,,,,#61670F,1,chunk-3200-3200-20260828-095443
3206,3206,0,22,46,0,95,-1,,PAINT,-1,-1,6383375,12056,12055,12047,12042,,,,#61670F,1,chunk-3200-3200-20260828-095443
3206,3206,1,22,46,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3206,3206,2,22,46,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3200-3200-20260828-095443
3206,3207,0,22,47,0,95,-1,,MODEL,2,1,,,,,,6383375,5458763,12042/12047/12044|13/13/16,,1,chunk-3200-3200-20260828-095443
