object_id,name,type,world_x,world_y,plane,orientation,texture_ids,current_material,current_authored_slot,observation_count,source_exports
4735,null,GROUND,3234,3207,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4735,null,GROUND,3237,3214,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3237,3216,0,0,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4735,null,GROUND,3238,3205,0,3,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4735,null,GROUND,3238,3206,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4735,null,GROUND,3238,3214,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3238,3215,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3238,3216,0,3,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4735,null,GROUND,3238,3217,0,2,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4736,null,GROUND,3200,3204,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3200,3207,0,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3200,3210,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4736,null,GROUND,3200,3212,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4736,null,GROUND,3200,3214,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4736,null,GROUND,3200,3216,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4736,null,GROUND,3200,3221,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4736,null,GROUND,3200,3223,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4736,null,GROUND,3200,3225,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3200,3227,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3200,3228,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3200,3230,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3200,3231,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3201,3202,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3202,3201,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3203,3200,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3203,3206,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3203,3228,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4736,null,GROUND,3207,3206,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4736,null,GROUND,3208,3207,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4736,null,GROUND,3212,3232,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3212,3233,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3212,3237,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3213,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4736,null,GROUND,3213,3232,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3213,3237,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3214,3236,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3215,3235,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3215,3236,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4736,null,GROUND,3217,3231,0,1,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4736,null,GROUND,3217,3232,0,2,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4736,null,GROUND,3218,3205,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3218,3207,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3218,3232,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4736,null,GROUND,3220,3205,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3220,3207,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3222,3203,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3222,3234,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4736,null,GROUND,3223,3204,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4736,null,GROUND,3228,3209,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4736,null,GROUND,3229,3210,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4736,null,GROUND,3230,3211,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4736,null,GROUND,3232,3217,0,2,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4736,null,GROUND,3232,3220,0,1,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4736,null,GROUND,3233,3210,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3234,3200,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4736,null,GROUND,3234,3209,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3235,3210,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3235,3211,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3236,3210,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3236,3211,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3238,3204,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4736,null,GROUND,3238,3207,0,3,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
4736,null,GROUND,3238,3213,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4736,null,GROUND,3239,3216,0,0,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
4737,null,GROUND,3200,3205,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4737,null,GROUND,3200,3206,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4737,null,GROUND,3200,3211,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4737,null,GROUND,3200,3215,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4737,null,GROUND,3200,3222,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4737,null,GROUND,3200,3226,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4737,null,GROUND,3200,3229,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4737,null,GROUND,3203,3210,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4737,null,GROUND,3203,3212,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4737,null,GROUND,3203,3215,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4737,null,GROUND,3203,3219,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4737,null,GROUND,3203,3222,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4737,null,GROUND,3203,3225,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4737,null,GROUND,3203,3227,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4737,null,GROUND,3206,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4737,null,GROUND,3207,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4737,null,GROUND,3209,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4737,null,GROUND,3209,3207,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4737,null,GROUND,3210,3237,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4737,null,GROUND,3211,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4737,null,GROUND,3211,3207,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4737,null,GROUND,3216,3236,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4737,null,GROUND,3219,3202,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4737,null,GROUND,3220,3202,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4737,null,GROUND,3220,3235,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4737,null,GROUND,3228,3210,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4737,null,GROUND,3230,3210,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4737,null,GROUND,3231,3210,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4737,null,GROUND,3232,3210,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4738,null,GROUND,3208,3237,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4738,null,GROUND,3209,3237,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4738,null,GROUND,3211,3237,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4738,null,GROUND,3214,3201,0,1,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4738,null,GROUND,3215,3201,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4738,null,GROUND,3215,3202,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4738,null,GROUND,3216,3202,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4738,null,GROUND,3217,3202,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4738,null,GROUND,3218,3202,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4738,null,GROUND,3227,3208,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4738,null,GROUND,3227,3209,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4738,null,GROUND,3227,3210,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4738,null,GROUND,3227,3211,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4739,null,GROUND,3203,3207,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4739,null,GROUND,3203,3230,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4739,null,GROUND,3204,3206,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4739,null,GROUND,3204,3212,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4739,null,GROUND,3204,3215,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4739,null,GROUND,3204,3218,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4739,null,GROUND,3204,3220,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4739,null,GROUND,3204,3223,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4739,null,GROUND,3204,3227,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4739,null,GROUND,3205,3231,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4739,null,GROUND,3206,3206,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4739,null,GROUND,3228,3217,0,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4739,null,GROUND,3228,3220,0,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4739,null,GROUND,3229,3211,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4739,null,GROUND,3229,3217,0,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4739,null,GROUND,3229,3220,0,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4739,null,GROUND,3230,3209,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4739,null,GROUND,3231,3214,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4739,null,GROUND,3231,3223,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4739,null,GROUND,3232,3209,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4740,null,GROUND,3203,3208,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4740,null,GROUND,3203,3229,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4740,null,GROUND,3204,3210,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4740,null,GROUND,3204,3217,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4740,null,GROUND,3204,3219,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4740,null,GROUND,3204,3222,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4740,null,GROUND,3204,3225,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4740,null,GROUND,3204,3226,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4740,null,GROUND,3204,3231,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4740,null,GROUND,3228,3208,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4740,null,GROUND,3229,3209,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4740,null,GROUND,3231,3209,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4740,null,GROUND,3233,3209,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4741,null,GROUND,3204,3211,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4741,null,GROUND,3204,3213,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4741,null,GROUND,3204,3216,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4741,null,GROUND,3204,3221,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4741,null,GROUND,3204,3224,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4741,null,GROUND,3205,3206,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4741,null,GROUND,3228,3211,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4742,null,GROUND,3207,3208,0,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4742,null,GROUND,3207,3229,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5246,Bed,GAME,3229,3207,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
5533,null,GROUND,3232,3200,0,1,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3234,3201,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3234,3206,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3234,3208,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5533,null,GROUND,3238,3208,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5533,null,GROUND,3238,3212,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5533,null,GROUND,3239,3204,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3239,3205,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3239,3207,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5533,null,GROUND,3239,3213,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5533,null,GROUND,3239,3215,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5534,null,GROUND,3233,3200,0,1,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5534,null,GROUND,3234,3205,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5534,null,GROUND,3239,3206,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5534,null,GROUND,3239,3214,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5535,null,GROUND,3239,3208,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5535,null,GROUND,3239,3212,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
5536,null,GROUND,3231,3213,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
5536,null,GROUND,3231,3215,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
5536,null,GROUND,3231,3222,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
5536,null,GROUND,3234,3202,0,1,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5536,null,GROUND,3234,3204,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
5555,Hanging tapestry,DECORATIVE,3205,3220,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
5555,Hanging tapestry,DECORATIVE,3205,3224,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5555,Hanging tapestry,DECORATIVE,3207,3226,0,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5556,Hanging tapestry,DECORATIVE,3207,3227,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5556,Hanging tapestry,DECORATIVE,3207,3228,0,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5556,Hanging tapestry,DECORATIVE,3230,3217,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
5556,Hanging tapestry,DECORATIVE,3230,3220,1,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
5601,null,GROUND,3205,3208,1,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
5601,null,GROUND,3205,3229,1,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3204,3207,1,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
5603,null,GROUND,3204,3207,2,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
5603,null,GROUND,3204,3208,1,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
5603,null,GROUND,3204,3208,2,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
5603,null,GROUND,3204,3229,1,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3204,3229,2,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3204,3230,1,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3204,3230,2,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3205,3207,1,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
5603,null,GROUND,3205,3207,2,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
5603,null,GROUND,3205,3230,1,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5603,null,GROUND,3205,3230,2,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5604,Rock,GAME,3246,3223,0,1024,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
5605,Rock,GAME,3243,3231,0,0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
5605,Rock,GAME,3245,3229,0,512,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
5606,Rock,GAME,3245,3227,0,512,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
5617,null,DECORATIVE,3234,3205,1,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
56230,Staircase,GAME,3204,3207,0,1536,11,STONE,5,2,chunk-3200-3200-20260828-095443|chunk-3200-3208-20260828-102210
56230,Staircase,GAME,3204,3229,0,0,11,STONE,5,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
56231,Staircase,GAME,3205,3208,2,1536,11,STONE,5,1,chunk-3200-3208-20260828-102210
56231,Staircase,GAME,3205,3229,2,0,11,STONE,5,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5629,Standard,GAME,3217,3217,1,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
5629,Standard,GAME,3217,3220,1,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
5629,Standard,GAME,3231,3214,2,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
5629,Standard,GAME,3231,3223,2,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
5630,null,GAME,3216,3217,1,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
5630,null,GAME,3216,3220,1,0,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
5630,null,GAME,3230,3214,2,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
5630,null,GAME,3230,3223,2,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
5640,null,GAME,3232,3203,2,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5640,null,GAME,3232,3207,1,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5640,null,GAME,3233,3203,2,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5640,null,GAME,3233,3207,1,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5643,null,GAME,3232,3201,2,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5643,null,GAME,3232,3204,2,1536,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5643,null,GAME,3233,3201,2,512,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5643,null,GAME,3233,3204,2,1536,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5644,null,WALL,3234,3203,2,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5644,null,WALL,3234,3207,1,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5645,null,WALL,3234,3204,2,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5646,null,WALL,3234,3205,2,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5647,null,GAME,3234,3206,2,1536,6,STONE,5,1,chunk-3232-3200-20260828-102136
5647,null,GAME,3234,3209,1,1536,6,STONE,5,1,chunk-3232-3208-20260828-095402
5648,null,GAME,3228,3209,1,1024,6,STONE,5,1,chunk-3224-3208-20260828-102221
5648,null,GAME,3234,3200,2,0,6,STONE,5,1,chunk-3232-3200-20260828-102136
5649,null,WALL,3234,3202,2,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5650,null,WALL,3234,3201,2,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5651,null,WALL,3234,3208,1,1|0,2|6,STONE,5,1,chunk-3232-3208-20260828-095402
5653,null,WALL,3228,3208,1,4|0,2|6,STONE,5,1,chunk-3224-3208-20260828-102221
5653,null,WALL,3234,3206,1,1|0,2|6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3229,3209,1,1536,6,STONE,5,1,chunk-3224-3208-20260828-102221
5662,null,GAME,3231,3209,1,1536,6,STONE,5,1,chunk-3224-3208-20260828-102221
5662,null,GAME,3232,3200,2,512,6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3232,3206,2,1536,6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3232,3209,1,1536,6,STONE,5,1,chunk-3232-3208-20260828-095402
5662,null,GAME,3238,3208,1,512,6,STONE,5,1,chunk-3232-3208-20260828-095402
5662,null,GAME,3239,3204,1,1024,6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3239,3206,1,1024,6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3239,3207,1,1024,6,STONE,5,1,chunk-3232-3200-20260828-102136
5662,null,GAME,3239,3213,1,1024,6,STONE,5,1,chunk-3232-3208-20260828-095402
5662,null,GAME,3239,3215,1,1024,6,STONE,5,1,chunk-3232-3208-20260828-095402
5663,null,GAME,3230,3209,1,1536,6,STONE,5,1,chunk-3224-3208-20260828-102221
5663,null,GAME,3233,3200,2,512,6,STONE,5,1,chunk-3232-3200-20260828-102136
5663,null,GAME,3233,3206,2,1536,6,STONE,5,1,chunk-3232-3200-20260828-102136
5663,null,GAME,3233,3209,1,1536,6,STONE,5,1,chunk-3232-3208-20260828-095402
5663,null,GAME,3238,3212,1,1536,6,STONE,5,1,chunk-3232-3208-20260828-095402
5663,null,GAME,3239,3205,1,1024,6,STONE,5,1,chunk-3232-3200-20260828-102136
5663,null,GAME,3239,3214,1,1024,6,STONE,5,1,chunk-3232-3208-20260828-095402
574,Statue,GAME,3207,3218,1,512,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
57681,null,GAME,3222,3204,0,1024,2,STONE,5,1,chunk-3216-3200-20260828-095451
57681,null,GAME,3223,3232,0,512,2,STONE,5,1,chunk-3216-3232-20260828-095423
5791,Statue,GAME,3205,3220,0,1536,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
5791,Statue,GAME,3205,3224,0,1536,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
5791,Statue,GAME,3217,3217,0,1536,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
5791,Statue,GAME,3217,3220,0,1536,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
590,Bank table,GAME,3207,3215,2,1536,11,STONE,5,2,chunk-3200-3208-20260828-102210|chunk-3200-3216-20260828-095435
604,Table,GAME,3233,3208,0,1536,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
683,Grandfather Clock,GAME,3233,3205,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
6963,null,DECORATIVE,3239,3205,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
6963,null,DECORATIVE,3239,3215,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
